family,variant,strategy,metric,descriptor,zone,frequency,target,eval_mode,fold,subject_index,y_true,y_pred,campaign
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,1,0,22.484848,23.337345,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,1,1,23.361702,18.834883,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,1,2,8.131579,14.578891,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,1,3,24.431654,24.082502,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,1,4,10.466666,12.803913,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,1,0,22.484848,18.740547,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,1,1,23.361702,18.520006,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,1,2,8.131579,18.509356,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,1,3,24.431654,18.893175,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,1,4,10.466666,18.910963,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,2,0,13.857142,10.260053,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,2,1,16.74074,13.739897,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,2,2,27.48,18.591436,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,2,3,17.288889,20.441616,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,2,4,36.0,34.462196,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,2,0,13.857142,19.485891,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,2,1,16.74074,18.571524,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,2,2,27.48,18.509079,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,2,3,17.288889,18.952829,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,2,4,36.0,20.202263,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,3,0,20.033897,19.316559,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,3,1,10.086957,12.570642,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,3,2,12.6,16.836857,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,3,3,13.517241,15.84771,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,3,4,25.104347,22.105824,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,3,0,20.033897,19.49332,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,3,1,10.086957,19.307589,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,3,2,12.6,18.321697,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,3,3,13.517241,19.271679,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,3,4,25.104347,18.941309,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,4,0,12.185185,10.52016,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,4,1,10.902439,11.868501,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,4,2,7.125,9.106391,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,4,3,31.799999,30.064352,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,4,4,10.609756,13.704328,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,4,0,12.185185,17.498482,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,4,1,10.902439,17.872078,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,4,2,7.125,16.073961,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,4,3,31.799999,18.103893,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,4,4,10.609756,19.425379,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,5,0,21.299999,23.599152,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,5,1,16.439024,18.475332,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,5,2,14.341772,16.02323,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,5,3,22.196079,25.39056,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,5,0,21.299999,18.680439,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,5,1,16.439024,19.15568,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,5,2,14.341772,19.447353,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,5,3,22.196079,19.182457,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,6,0,23.77,23.239752,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,6,1,10.272727,9.438369,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,6,2,22.170732,20.055073,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,6,3,11.014925,9.894757,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,6,0,23.77,19.29648,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,6,1,10.272727,18.427088,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,6,2,22.170732,18.881966,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,6,3,11.014925,18.535749,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,7,0,22.506172,19.561729,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,7,1,18.200001,18.805437,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,7,2,17.319635,20.177963,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,7,3,20.962963,19.622429,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,7,0,22.506172,18.83432,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,7,1,18.200001,20.235502,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,7,2,17.319635,19.068071,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,7,3,20.962963,19.035925,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,8,0,25.25,24.308855,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,8,1,19.92,17.834894,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,8,2,22.776316,27.63472,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,8,3,13.230769,16.074337,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,8,0,25.25,18.889502,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,8,1,19.92,17.046406,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,8,2,22.776316,19.481287,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,8,3,13.230769,18.40694,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,9,0,20.706896,19.124092,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,9,1,15.652174,14.898796,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,9,2,15.217391,18.323133,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,9,3,9.236363,9.524979,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,9,0,20.706896,20.003666,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,9,1,15.652174,19.35709,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,9,2,15.217391,18.828955,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,9,3,9.236363,19.553387,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,0,0,23.1,21.856833,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,0,1,7.809524,16.96714,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,0,2,24.571428,18.917439,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,0,3,17.265957,17.130421,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,0,4,14.981818,19.511023,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,0,0,23.1,18.030815,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,0,1,7.809524,17.626152,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,0,2,24.571428,18.138439,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,0,3,17.265957,18.697777,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,0,4,14.981818,18.390577,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,1,0,22.484848,19.488493,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,1,1,23.361702,20.806597,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,1,2,8.131579,15.934072,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,1,3,24.431654,20.65724,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,1,4,10.466666,14.652055,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,1,0,22.484848,18.181913,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,1,1,23.361702,20.257978,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,1,2,8.131579,18.17045,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,1,3,24.431654,21.268011,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,1,4,10.466666,17.258821,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,2,0,13.857142,21.932827,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,2,1,16.74074,15.836217,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,2,2,27.48,18.546825,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,2,3,17.288889,15.363674,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,2,4,36.0,14.962335,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,2,0,13.857142,23.575434,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,2,1,16.74074,21.052233,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,2,2,27.48,21.831696,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,2,3,17.288889,19.018093,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,2,4,36.0,16.053432,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,3,0,20.033897,17.969015,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,3,1,10.086957,23.028254,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,3,2,12.6,18.4541,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,3,3,13.517241,15.02292,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,3,4,25.104347,19.626194,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,3,0,20.033897,17.104666,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,3,1,10.086957,19.845518,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,3,2,12.6,17.404058,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,3,3,13.517241,17.545395,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,3,4,25.104347,18.902582,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,4,0,12.185185,11.266398,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,4,1,10.902439,13.848442,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,4,2,7.125,14.25806,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,4,3,31.799999,15.379655,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,4,4,10.609756,18.090105,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,4,0,12.185185,17.022253,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,4,1,10.902439,16.988235,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,4,2,7.125,18.184464,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,4,3,31.799999,18.180811,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,4,4,10.609756,20.240677,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,5,0,21.299999,19.084251,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,5,1,16.439024,13.854278,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,5,2,14.341772,14.686912,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,5,3,22.196079,23.898981,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,5,0,21.299999,18.729664,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,5,1,16.439024,16.980009,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,5,2,14.341772,17.154976,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,5,3,22.196079,18.330093,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,6,0,23.77,24.492144,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,6,1,10.272727,12.507233,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,6,2,22.170732,19.690487,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,6,3,11.014925,16.860538,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,6,0,23.77,21.138245,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,6,1,10.272727,16.152536,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,6,2,22.170732,19.107285,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,6,3,11.014925,19.788992,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,7,0,22.506172,22.696047,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,7,1,18.200001,15.230954,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,7,2,17.319635,15.944291,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,7,3,20.962963,18.272184,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,7,0,22.506172,21.243219,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,7,1,18.200001,16.746119,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,7,2,17.319635,17.590689,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,7,3,20.962963,18.0896,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,8,0,25.25,26.59693,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,8,1,19.92,22.410212,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,8,2,22.776316,24.228498,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,8,3,13.230769,22.441835,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,8,0,25.25,22.016693,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,8,1,19.92,16.697258,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,8,2,22.776316,19.697811,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,8,3,13.230769,18.030689,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,9,0,20.706896,14.296102,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,9,1,15.652174,19.39468,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,9,2,15.217391,18.572882,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,fine_tuning,9,3,9.236363,16.31786,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,9,0,20.706896,18.165871,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,9,1,15.652174,17.233606,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,9,2,15.217391,19.569721,expclr
ExpCLR,ExpCLR,,,P_madurativo,occipital,all,age,linear_probe,9,3,9.236363,21.293997,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,0,0,23.1,26.329863,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,0,1,7.809524,12.24922,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,0,2,24.571428,21.306011,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,0,3,17.265957,18.296089,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,0,4,14.981818,16.184196,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,0,0,23.1,18.815399,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,0,1,7.809524,16.204807,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,0,2,24.571428,19.386873,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,0,3,17.265957,17.283058,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,0,4,14.981818,17.958525,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,1,0,22.484848,17.149303,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,1,1,23.361702,17.965548,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,1,2,8.131579,11.658673,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,1,3,24.431654,24.298361,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,1,4,10.466666,13.460996,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,1,0,22.484848,18.148642,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,1,1,23.361702,19.069527,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,1,2,8.131579,19.464989,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,1,3,24.431654,19.82704,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,1,4,10.466666,18.13555,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,2,0,13.857142,13.115465,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,2,1,16.74074,17.565506,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,2,2,27.48,29.591272,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,2,3,17.288889,18.540623,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,2,4,36.0,30.548113,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,2,0,13.857142,20.121202,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,2,1,16.74074,20.200895,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,2,2,27.48,22.086378,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,2,3,17.288889,18.293501,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,2,4,36.0,16.737242,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,3,0,20.033897,18.506489,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,3,1,10.086957,14.220946,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,3,2,12.6,12.865787,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,3,3,13.517241,13.929916,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,3,4,25.104347,25.428436,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,3,0,20.033897,17.27582,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,3,1,10.086957,18.751041,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,3,2,12.6,16.426155,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,3,3,13.517241,17.491158,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,3,4,25.104347,22.125917,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,4,0,12.185185,10.444226,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,4,1,10.902439,10.889125,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,4,2,7.125,10.207349,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,4,3,31.799999,29.96039,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,4,4,10.609756,11.622289,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,4,0,12.185185,17.094007,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,4,1,10.902439,17.34495,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,4,2,7.125,17.028927,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,4,3,31.799999,18.747801,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,4,4,10.609756,19.786674,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,5,0,21.299999,22.45228,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,5,1,16.439024,15.309018,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,5,2,14.341772,17.440657,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,5,3,22.196079,24.116562,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,5,0,21.299999,22.089239,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,5,1,16.439024,15.95489,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,5,2,14.341772,16.565008,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,5,3,22.196079,18.476738,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,6,0,23.77,24.494667,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,6,1,10.272727,13.187475,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,6,2,22.170732,21.894943,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,6,3,11.014925,11.202073,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,6,0,23.77,19.924128,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,6,1,10.272727,18.268707,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,6,2,22.170732,19.483379,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,6,3,11.014925,19.002756,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,7,0,22.506172,23.567673,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,7,1,18.200001,11.144134,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,7,2,17.319635,16.148243,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,7,3,20.962963,20.216263,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,7,0,22.506172,19.320414,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,7,1,18.200001,15.580513,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,7,2,17.319635,16.377451,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,7,3,20.962963,16.913103,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,8,0,25.25,26.78904,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,8,1,19.92,20.338007,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,8,2,22.776316,25.594542,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,fine_tuning,8,3,13.230769,14.003501,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,8,0,25.25,26.496378,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,8,1,19.92,19.294046,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,8,2,22.776316,17.982437,expclr
ExpCLR,ExpCLR,,,P_madurativo,parietal,all,age,linear_probe,8,3,13.230769,17.255732,expclr
